"GEO_ID","NAME","B25001_001E","B25001_001M",
"1400000US06083002010","Census Tract 20.10, Santa Barbara County, California","1559","48",
"1400000US06083002011","Census Tract 20.11, Santa Barbara County, California","1791","40",
"1400000US06083002012","Census Tract 20.12, Santa Barbara County, California","1330","41",
"1400000US06083002013","Census Tract 20.13, Santa Barbara County, California","1046","52",
"1400000US06083002101","Census Tract 21.01, Santa Barbara County, California","1382","97",
"1400000US06083002102","Census Tract 21.02, Santa Barbara County, California","781","31",
"1400000US06083002103","Census Tract 21.03, Santa Barbara County, California","1576","68",
"1400000US06083002205","Census Tract 22.05, Santa Barbara County, California","1483","67",
"1400000US06083002206","Census Tract 22.06, Santa Barbara County, California","1594","65",
"1400000US06083002209","Census Tract 22.09, Santa Barbara County, California","915","37",
"1400000US06083002210","Census Tract 22.10, Santa Barbara County, California","1601","62",
"1400000US06083002211","Census Tract 22.11, Santa Barbara County, California","2219","92",
"1400000US06083002303","Census Tract 23.03, Santa Barbara County, California","1371","54",
"1400000US06083002304","Census Tract 23.04, Santa Barbara County, California","1375","59",
"1400000US06083002305","Census Tract 23.05, Santa Barbara County, California","1519","58",
"1400000US06083002306","Census Tract 23.06, Santa Barbara County, California","2424","133",
"1400000US06083002402","Census Tract 24.02, Santa Barbara County, California","3664","172",
"1400000US06083002403","Census Tract 24.03, Santa Barbara County, California","1552","52",
"1400000US06083002404","Census Tract 24.04, Santa Barbara County, California","1788","73",
"1400000US06083002502","Census Tract 25.02, Santa Barbara County, California","2197","192",
"1400000US06083002604","Census Tract 26.04, Santa Barbara County, California","81","37",
"1400000US06083002606","Census Tract 26.06, Santa Barbara County, California","1075","118",
"1400000US06083002702","Census Tract 27.02, Santa Barbara County, California","2398","94",
"1400000US06083002703","Census Tract 27.03, Santa Barbara County, California","1354","98",
"1400000US06083002705","Census Tract 27.05, Santa Barbara County, California","1520","63",
"1400000US06083002706","Census Tract 27.06, Santa Barbara County, California","1892","73",
"1400000US06083002707","Census Tract 27.07, Santa Barbara County, California","971","53",
"1400000US06083002708","Census Tract 27.08, Santa Barbara County, California","1065","74",
"1400000US06083002802","Census Tract 28.02, Santa Barbara County, California","2460","114",
"1400000US06083002806","Census Tract 28.06, Santa Barbara County, California","860","32",
"1400000US06083002808","Census Tract 28.08, Santa Barbara County, California","2854","108",
"1400000US06083002809","Census Tract 28.09, Santa Barbara County, California","1699","88",
"1400000US06083002906","Census Tract 29.06, Santa Barbara County, California","1382","48",
"1400000US06083002907","Census Tract 29.07, Santa Barbara County, California","1449","79",
"1400000US06083002909","Census Tract 29.09, Santa Barbara County, California","1681","92",
"1400000US06083002913","Census Tract 29.13, Santa Barbara County, California","1574","82",
"1400000US06083002914","Census Tract 29.14, Santa Barbara County, California","1371","52",
"1400000US06083002915","Census Tract 29.15, Santa Barbara County, California","390","21",
"1400000US06083002922","Census Tract 29.22, Santa Barbara County, California","1099","90",
"1400000US06083002924","Census Tract 29.24, Santa Barbara County, California","1697","112",
"1400000US06083002926","Census Tract 29.26, Santa Barbara County, California","1971","145",
"1400000US06083002928","Census Tract 29.28, Santa Barbara County, California","1468","122",
"1400000US06083002930","Census Tract 29.30, Santa Barbara County, California","3240","128",
"1400000US06083002932","Census Tract 29.32, Santa Barbara County, California","875","44",
"1400000US06083003001","Census Tract 30.01, Santa Barbara County, California","2381","99",
"1400000US06083003004","Census Tract 30.04, Santa Barbara County, California","1656","55",
"1400000US06083003005","Census Tract 30.05, Santa Barbara County, California","1626","51",
"1400000US06083003007","Census Tract 30.07, Santa Barbara County, California","1593","62",
"1400000US06083003102","Census Tract 31.02, Santa Barbara County, California","1253","52",
"1400000US06083980000","Census Tract 9800, Santa Barbara County, California","0","12",
"1400000US06083980100","Census Tract 9801, Santa Barbara County, California","18","10",
"1400000US06083990000","Census Tract 9900, Santa Barbara County, California","0","12",
"1400000US06085500100","Census Tract 5001, Santa Clara County, California","2763","41",
"1400000US06085500200","Census Tract 5002, Santa Clara County, California","2200","32",
"1400000US06085500300","Census Tract 5003, Santa Clara County, California","1573","55",
"1400000US06085500400","Census Tract 5004, Santa Clara County, California","1057","33",
"1400000US06085500500","Census Tract 5005, Santa Clara County, California","2145","40",
"1400000US06085500600","Census Tract 5006, Santa Clara County, California","2601","51",
"1400000US06085500800","Census Tract 5008, Santa Clara County, California","2432","42",
"1400000US06085500901","Census Tract 5009.01, Santa Clara County, California","2268","60",
"1400000US06085500902","Census Tract 5009.02, Santa Clara County, California","620","34",
"1400000US06085501000","Census Tract 5010, Santa Clara County, California","2385","109",
"1400000US06085501101","Census Tract 5011.01, Santa Clara County, California","2050","82",
"1400000US06085501102","Census Tract 5011.02, Santa Clara County, California","1432","57",
"1400000US06085501200","Census Tract 5012, Santa Clara County, California","1455","60",
"1400000US06085501300","Census Tract 5013, Santa Clara County, California","1270","91",
"1400000US06085501401","Census Tract 5014.01, Santa Clara County, California","1069","35",
"1400000US06085501402","Census Tract 5014.02, Santa Clara County, California","826","55",
"1400000US06085501501","Census Tract 5015.01, Santa Clara County, California","1297","45",
"1400000US06085501502","Census Tract 5015.02, Santa Clara County, California","1235","33",
"1400000US06085501600","Census Tract 5016, Santa Clara County, California","2879","65",
"1400000US06085501700","Census Tract 5017, Santa Clara County, California","1524","52",
"1400000US06085501800","Census Tract 5018, Santa Clara County, California","1854","34",
"1400000US06085501900","Census Tract 5019, Santa Clara County, California","2984","128",
"1400000US06085502001","Census Tract 5020.01, Santa Clara County, California","2176","72",
"1400000US06085502002","Census Tract 5020.02, Santa Clara County, California","1896","65",
"1400000US06085502101","Census Tract 5021.01, Santa Clara County, California","2072","31",
"1400000US06085502102","Census Tract 5021.02, Santa Clara County, California","2755","72",
"1400000US06085502201","Census Tract 5022.01, Santa Clara County, California","3273","87",
"1400000US06085502202","Census Tract 5022.02, Santa Clara County, California","1446","60",
"1400000US06085502301","Census Tract 5023.01, Santa Clara County, California","1407","25",
"1400000US06085502302","Census Tract 5023.02, Santa Clara County, California","1324","25",
"1400000US06085502400","Census Tract 5024, Santa Clara County, California","2971","31",
"1400000US06085502500","Census Tract 5025, Santa Clara County, California","2562","32",
"1400000US06085502601","Census Tract 5026.01, Santa Clara County, California","1207","54",
"1400000US06085502603","Census Tract 5026.03, Santa Clara County, California","1029","48",
"1400000US06085502604","Census Tract 5026.04, Santa Clara County, California","2410","86",
"1400000US06085502701","Census Tract 5027.01, Santa Clara County, California","2043","31",
"1400000US06085502702","Census Tract 5027.02, Santa Clara County, California","3267","44",
"1400000US06085502800","Census Tract 5028, Santa Clara County, California","1421","40",
"1400000US06085502901","Census Tract 5029.01, Santa Clara County, California","2297","32",
"1400000US06085502902","Census Tract 5029.02, Santa Clara County, California","2812","43",
"1400000US06085502903","Census Tract 5029.03, Santa Clara County, California","1957","30",
"1400000US06085502906","Census Tract 5029.06, Santa Clara County, California","1645","41",
"1400000US06085502907","Census Tract 5029.07, Santa Clara County, California","1320","46",
"1400000US06085502908","Census Tract 5029.08, Santa Clara County, California","2420","41",
"1400000US06085502909","Census Tract 5029.09, Santa Clara County, California","2105","35",
"1400000US06085502910","Census Tract 5029.10, Santa Clara County, California","1517","23",
"1400000US06085503001","Census Tract 5030.01, Santa Clara County, California","1635","29",
"1400000US06085503002","Census Tract 5030.02, Santa Clara County, California","1321","24",
"1400000US06085503003","Census Tract 5030.03, Santa Clara County, California","1838","26",
"1400000US06085503105","Census Tract 5031.05, Santa Clara County, California","786","25",
"1400000US06085503108","Census Tract 5031.08, Santa Clara County, California","3048","51",
"1400000US06085503110","Census Tract 5031.10, Santa Clara County, California","1167","23",
"1400000US06085503111","Census Tract 5031.11, Santa Clara County, California","1110","55",
"1400000US06085503112","Census Tract 5031.12, Santa Clara County, California","1603","57",
"1400000US06085503113","Census Tract 5031.13, Santa Clara County, California","1344","69",
"1400000US06085503115","Census Tract 5031.15, Santa Clara County, California","3084","76",
"1400000US06085503116","Census Tract 5031.16, Santa Clara County, California","2307","36",
"1400000US06085503117","Census Tract 5031.17, Santa Clara County, California","786","22",
"1400000US06085503118","Census Tract 5031.18, Santa Clara County, California","1734","27",
"1400000US06085503121","Census Tract 5031.21, Santa Clara County, California","1554","59",
